597.021;594.147;591.471;589.067;586.979;585.223;583.799;582.721;582.019;581.621;581.437;581.402;581.488;581.705;582.112;582.837;584.124;586.382;590.189;596.119;604.298;614.915;628.496;646.203;670.481;706.761;768.42;892.821
594.147;588.512;583.29;578.635;574.635;571.305;568.617;566.576;565.346;564.705;564.437;564.413;564.583;564.962;565.641;566.835;568.973;572.855;579.808;591.419;607.445;628.011;653.87;686.698;729.694;788.785;874.794;1005.83
591.471;583.289;575.772;569.17;563.621;559.117;555.509;552.651;551.315;550.754;550.59;550.66;550.913;551.364;552.095;553.308;555.448;559.533;567.862;585.135;608.592;638.067;674.245;718.711;774.207;844.975;936.857;1055.69
589.066;578.633;569.169;561.058;554.529;549.542;545.709;541.849;541.392;541.401;541.554;541.801;542.134;542.58;543.156;543.929;545.018;546.936;551.799;576.849;607.427;644.7;689.199;742.148;805.46;881.591;972.986;1080.48
586.978;574.632;563.617;554.526;547.773;543.385;541.132;540.866;540.879;541.012;541.216;541.489;541.831;542.274;542.82;543.52;544.401;545.754;547.965;568.065;604.287;648.284;699.369;758.361;826.479;904.923;994.345;1093.9
585.221;571.301;559.109;549.532;543.379;540.615;540.692;540.955;541.003;541.159;541.37;541.637;541.974;542.374;542.907;543.561;544.375;545.597;547.249;549.413;598.881;649.695;705.97;769.191;840.26;919.656;1007.19;1101.57
583.796;568.611;555.498;545.685;541.122;540.671;540.818;541.018;541.077;541.259;541.471;541.722;542.084;542.402;542.974;543.616;544.334;545.496;547.023;548.329;597.487;651.112;710.51;776.415;849.239;928.978;1015.06;1106.13
582.717;566.57;552.645;541.912;540.792;540.834;540.951;541.097;541.178;541.36;541.575;541.829;542.176;542.509;543.052;543.669;544.398;545.493;546.588;547.973;597.527;652.633;713.857;781.376;855.193;934.987;1020;1108.93
582.014;565.337;551.301;541.398;540.797;540.937;541.061;541.279;541.342;541.547;541.76;541.994;542.36;542.606;543.177;543.779;544.412;545.434;546.534;547.936;598.111;654.21;716.558;785.029;859.366;939.058;1023.26;1110.76
581.616;564.693;550.736;541.397;540.927;541.093;541.233;541.451;541.513;541.719;541.93;542.155;542.521;542.744;543.313;543.909;544.514;545.53;546.633;548.064;599.011;655.935;719.053;788.085;862.637;942.108;1025.63;1112.06
581.431;564.424;550.569;541.546;541.131;541.306;541.448;541.669;541.728;541.934;542.141;542.357;542.723;542.93;543.495;544.104;544.713;545.752;546.879;548.344;600.282;658.048;721.773;791.121;865.663;944.783;1027.63;1113.13
581.395;564.4;550.639;541.791;541.403;541.577;541.713;541.93;541.987;542.191;542.393;542.601;542.962;543.162;543.717;544.358;545.009;546.082;547.278;548.788;602.168;660.947;725.207;794.671;868.979;947.568;1029.64;1114.18
581.481;564.57;550.892;542.124;541.745;541.918;542.051;542.197;542.266;542.448;542.642;542.85;543.188;543.414;543.933;544.63;545.319;546.57;547.824;549.43;605.183;665.262;729.958;799.279;873.062;950.86;1031.95;1115.37
581.699;564.949;551.344;542.57;542.188;542.337;542.43;542.599;542.656;542.841;543.032;543.231;543.57;543.742;544.249;544.923;545.705;547.223;548.886;550.624;610.482;672.018;736.789;805.517;878.355;954.995;1034.78;1116.81
582.107;565.63;552.077;543.148;542.736;542.876;542.96;542.899;542.981;543.135;543.327;543.553;543.864;544.139;544.455;544.915;545.835;547.511;550.166;553.675;620.797;682.777;746.565;813.926;885.24;960.254;1038.34;1118.6
582.835;566.829;553.294;543.927;543.436;543.544;543.585;543.442;543.511;543.651;543.842;544.082;544.39;544.675;544.933;545.18;546.344;548.593;552.112;590.962;642.635;699.172;759.884;824.859;893.985;966.846;1042.76;1120.82
584.126;568.974;555.444;545.033;544.324;544.373;544.338;544.323;544.338;544.449;544.651;544.94;545.286;545.705;545.933;546.353;556.004;569.331;588.669;622.708;667.441;719.129;776.292;838.311;904.71;974.908;1048.15;1123.53
586.389;572.869;559.551;547.007;545.691;545.389;545.289;545.231;545.194;545.294;545.513;545.84;546.295;546.927;547.327;548.704;569.35;591.612;617.888;651.854;693.477;741.624;795.414;854.224;917.482;984.537;1054.6;1126.76
590.202;579.837;567.925;552.181;548.221;546.857;546.635;546.28;546.227;546.326;546.567;546.953;547.485;548.464;549.604;552.948;588.764;617.921;647.717;681.821;721.465;766.71;817.247;872.646;932.385;995.823;1062.18;1130.57
596.134;591.448;585.174;576.878;568.189;550.314;549.093;548.739;548.71;548.851;549.147;549.616;550.301;551.575;555.004;591.054;622.772;651.888;681.833;714.968;752.502;794.856;842.017;893.721;949.531;1008.85;1070.96;1134.99
604.315;607.477;608.633;607.471;604.337;598.873;597.506;597.554;598.141;599.041;600.311;602.193;605.198;610.473;620.727;642.651;667.474;693.503;721.48;752.508;787.389;826.524;869.988;917.612;969.029;1023.71;1080.97;1140.03
614.938;628.052;638.118;644.752;648.333;649.727;651.146;652.669;654.246;655.971;658.082;660.976;665.282;672.025;682.77;699.185;719.151;741.646;766.727;794.867;826.528;861.996;901.34;944.426;990.944;1040.42;1092.25;1145.71
628.53;653.928;674.312;689.266;699.429;706.02;710.555;713.9;716.599;719.091;721.809;725.238;729.983;736.807;746.579;759.902;776.314;795.435;817.264;842.029;869.996;901.343;936.109;974.176;1015.27;1058.99;1104.78;1152.02
646.26;686.786;718.806;742.235;758.436;769.253;776.468;781.423;785.072;788.124;791.156;794.703;799.307;805.54;813.947;824.88;838.332;854.244;872.663;893.734;917.621;944.432;974.178;1006.75;1041.92;1079.32;1118.51;1158.94
670.589;729.837;774.341;805.571;826.567;840.329;849.295;855.24;859.407;862.674;865.696;869.009;873.09;878.38;885.262;894.006;904.73;917.5;932.401;949.544;969.038;990.95;1015.28;1041.92;1070.68;1101.28;1133.34;1166.41
706.99;789.026;845.163;881.726;905.019;919.726;929.032;935.03;939.094;942.141;944.812;947.595;950.884;955.017;960.274;966.865;974.925;984.553;995.836;1008.86;1023.71;1040.43;1058.99;1079.32;1101.28;1124.64;1149.11;1174.36
768.986;875.199;937.098;973.129;994.435;1007.25;1015.1;1020.03;1023.29;1025.65;1027.65;1029.66;1031.97;1034.8;1038.35;1042.77;1048.16;1054.62;1062.19;1070.96;1080.98;1092.25;1104.78;1118.51;1133.34;1149.11;1165.64;1182.68
894.496;1006.4;1055.92;1080.59;1093.95;1101.6;1106.15;1108.95;1110.77;1112.07;1113.14;1114.19;1115.38;1116.82;1118.61;1120.83;1123.53;1126.77;1130.58;1134.99;1140.03;1145.71;1152.02;1158.94;1166.41;1174.36;1182.68;1191.27
