597.3;594.701;592.295;590.154;588.321;586.808;585.612;584.729;584.163;583.848;583.71;583.7;583.797;584.017;584.417;585.124;586.372;588.559;592.249;598.011;606;616.424;629.811;647.322;671.396;707.461;768.893;893.06
594.701;589.613;584.928;580.795;577.299;574.456;572.233;570.606;569.637;569.14;568.95;568.967;569.156;569.538;570.207;571.371;573.444;577.2;583.923;595.168;610.8;630.98;656.457;688.9;731.495;790.163;875.728;1006.3
592.295;584.928;578.206;572.373;567.566;563.784;560.895;558.763;557.764;557.359;557.27;557.38;557.651;558.107;558.829;560.015;562.092;566.04;574.06;590.666;613.492;642.391;678.017;721.926;776.84;846.993;938.226;1056.38
590.153;580.793;572.372;565.262;559.687;555.622;552.729;550.261;550.009;550.079;550.262;550.528;550.872;551.323;551.897;552.662;553.729;555.593;560.255;583.968;613.672;650.214;694.025;746.276;808.852;884.196;974.756;1081.38
588.319;577.296;567.563;559.683;554.055;550.718;549.197;549.698;549.772;549.937;550.163;550.451;550.803;551.251;551.796;552.491;553.358;554.684;556.828;576.152;611.544;654.767;705.087;763.281;830.538;908.051;996.475;1094.97
586.806;574.452;563.777;555.612;550.71;549.343;549.576;549.858;549.944;550.124;550.354;550.636;550.983;551.388;551.92;552.569;553.371;554.571;556.187;558.3;606.883;656.926;712.412;774.774;844.892;923.239;1009.64;1102.81
585.609;572.227;560.885;552.71;549.188;549.535;549.758;549.949;550.033;550.241;550.471;550.736;551.11;551.432;552.01;552.641;553.356;554.503;556;557.303;605.904;658.875;717.516;782.541;854.351;932.949;1017.77;1107.51
584.726;570.599;558.753;550.289;549.611;549.738;549.904;550.063;550.159;550.363;550.594;550.862;551.221;551.559;552.107;552.727;553.449;554.536;555.626;557.011;606.211;660.784;721.303;787.942;860.706;939.286;1022.95;1110.43
584.158;569.627;557.749;549.998;549.69;549.876;550.032;550.27;550.344;550.57;550.799;551.046;551.425;551.677;552.257;552.861;553.496;554.517;555.616;557.024;606.989;662.657;724.356;791.958;865.215;943.636;1026.41;1112.36
583.842;569.128;557.34;550.06;549.853;550.059;550.225;550.461;550.531;550.758;550.983;551.222;551.602;551.83;552.412;553.015;553.626;554.648;555.755;557.195;608.045;664.624;727.143;795.32;868.775;946.928;1028.95;1113.75
583.704;568.937;557.25;550.241;550.079;550.291;550.458;550.695;550.761;550.988;551.209;551.439;551.82;552.035;552.615;553.234;553.852;554.902;556.037;557.514;609.452;666.948;730.12;798.627;872.055;949.818;1031.11;1114.9
583.693;568.954;557.359;550.505;550.367;550.577;550.737;550.97;551.034;551.259;551.475;551.697;552.075;552.283;552.856;553.51;554.174;555.261;556.47;557.994;611.467;670.046;733.794;802.429;875.607;952.8;1033.26;1116.03
583.791;569.142;557.631;550.849;550.719;550.928;551.086;551.247;551.324;551.526;551.736;551.959;552.314;552.551;553.088;553.802;554.505;555.779;557.047;558.673;614.62;674.567;738.784;807.282;879.915;956.277;1035.7;1117.29
584.011;569.526;558.087;551.3;551.167;551.352;551.47;551.658;551.724;551.932;552.139;552.355;552.713;552.894;553.423;554.117;554.917;556.462;558.151;559.911;620.088;681.555;745.869;813.765;885.427;960.589;1038.65;1118.79
584.412;570.197;558.812;551.876;551.713;551.89;552.002;551.958;552.055;552.232;552.443;552.688;553.017;553.308;553.639;554.115;555.066;556.778;559.471;563.035;630.65;692.596;755.921;822.424;892.524;966.014;1042.32;1120.64
585.121;571.365;560.002;552.647;552.408;552.552;552.614;552.503;552.591;552.756;552.97;553.23;553.559;553.862;554.136;554.398;555.606;557.902;561.478;600.963;652.92;709.338;769.531;833.6;901.465;972.755;1046.84;1122.91
586.374;573.445;562.088;553.73;553.282;553.369;553.361;553.377;553.424;553.563;553.792;554.106;554.474;554.919;555.167;555.622;565.748;579.413;599.023;633.369;678.192;729.644;786.209;847.262;912.351;980.933;1052.31;1125.65
588.566;577.214;566.056;555.647;554.621;554.367;554.299;554.279;554.28;554.414;554.663;555.019;555.502;556.164;556.592;558.023;579.433;602.221;628.846;663.011;704.601;752.413;805.529;863.317;925.221;990.627;1058.81;1128.91
592.262;583.951;574.119;560.603;557.071;555.804;555.622;555.322;555.313;555.45;555.726;556.145;556.708;557.726;558.905;562.336;599.12;628.879;659.034;693.275;732.803;777.637;827.44;881.774;940.132;1001.91;1066.38;1132.71
598.025;595.197;590.706;584.002;576.276;559.183;558.06;557.773;557.797;557.983;558.32;558.827;559.55;560.872;564.381;601.052;633.432;663.045;693.287;726.496;763.85;805.738;852.125;902.744;957.169;1014.84;1075.08;1137.08
606.017;610.833;613.534;613.717;611.595;606.877;605.921;606.237;607.018;608.073;609.478;611.489;614.632;620.075;630.575;652.933;678.222;704.626;732.818;763.856;798.505;837.139;879.815;926.359;976.417;1029.49;1084.94;1142.05
616.447;631.021;642.442;650.267;654.815;656.958;658.908;660.819;662.692;664.657;666.979;670.071;674.584;681.558;692.585;709.348;729.664;752.433;777.652;805.747;837.143;872.098;910.664;952.706;997.925;1045.88;1095.99;1147.61
629.846;656.515;678.084;694.092;705.146;712.461;717.56;721.344;724.394;727.178;730.152;733.821;738.805;745.883;755.93;769.545;786.227;805.547;827.454;852.136;879.822;910.666;944.694;981.784;1021.68;1063.99;1108.21;1153.76
647.379;688.988;722.02;746.362;763.355;774.835;782.592;787.987;791.998;795.356;798.659;802.457;807.305;813.785;822.441;833.617;847.28;863.334;881.789;902.755;926.367;952.711;981.786;1013.48;1047.58;1083.74;1121.54;1160.48
671.503;731.637;776.974;808.962;830.625;844.96;854.406;860.751;865.254;868.809;872.086;875.634;879.939;885.448;892.543;901.483;912.368;925.237;940.146;957.18;976.425;997.93;1021.68;1047.58;1075.44;1104.98;1135.88;1167.7
