577.223;557.155;541.536;530.727;523.982;520.046;517.719;516.245;515.474;515.13;514.991;514.936;514.914;514.907;514.913;514.947;515.05;515.313;515.899;516.982;518.615;521.65;528.019;541.164;566.651;613.271;696.637;853.577
557.144;519.384;489.987;469.626;456.867;449.261;444.4;440.806;439.04;438.312;438.03;437.917;437.868;437.85;437.858;437.921;438.128;438.707;440.139;443.006;446.546;452.356;464.087;487.862;532.854;611.385;738.516;931.307
541.498;489.945;449.797;421.962;404.422;393.612;385.687;377.648;374.674;373.657;373.283;373.121;373.037;372.996;372.995;373.059;373.313;374.143;376.722;383.808;389.935;398.127;413.756;444.829;502.444;599.71;748.299;952.537
530.654;469.525;421.891;388.856;368.014;354.847;343.7;323.281;320.761;320.174;319.893;319.703;319.571;319.49;319.464;319.468;319.574;319.988;322.268;341.654;350.826;360.654;378.671;414.114;479.009;586.464;745.885;956.191
523.876;456.707;404.276;367.932;345.312;331.496;323.583;315.023;314.326;313.975;313.718;313.519;313.376;313.287;313.262;313.251;313.322;313.508;314.073;321.89;328.509;338.057;357.027;394.723;463.429;576.114;741.084;955.228
519.917;449.059;393.412;354.699;331.456;315.322;313.785;313.835;313.381;313.079;312.833;312.629;312.47;312.377;312.352;312.388;312.472;312.578;312.813;312.97;317.34;326.011;345.139;383.831;454.357;569.569;737.311;953.743
517.579;444.182;385.467;343.475;323.497;313.98;313.066;313.338;313.049;312.692;312.452;312.246;312.066;311.978;311.859;311.971;311.915;311.959;312.114;311.784;312.739;320.319;339.282;378.344;449.666;566.02;735.069;952.722
516.106;440.602;377.508;323.871;315.13;313.705;312.953;312.778;312.59;312.277;312.039;311.828;311.642;311.523;311.427;311.285;311.32;311.277;311.18;310.87;310.743;317.808;336.648;375.839;447.485;564.321;733.945;952.179
515.335;438.837;374.519;321.107;314.292;313.332;312.731;312.378;312.23;311.87;311.637;311.418;311.202;311.104;310.929;310.812;310.714;310.636;310.505;310.198;309.816;316.736;335.543;374.79;446.563;563.59;733.448;951.931
514.991;438.108;373.495;320.492;313.935;313.025;312.446;312.113;311.98;311.607;311.374;311.147;310.915;310.785;310.572;310.406;310.29;310.104;309.957;309.664;309.328;316.269;335.098;374.379;446.204;563.303;733.25;951.831
514.851;437.825;373.12;320.207;313.678;312.775;312.203;311.85;311.733;311.337;311.098;310.861;310.609;310.473;310.225;310.031;309.88;309.674;309.508;309.23;309.027;316.043;334.915;374.223;446.073;563.199;733.177;951.794
514.796;437.712;372.957;320.017;313.479;312.572;311.995;311.632;311.516;311.106;310.855;310.607;310.34;310.194;309.923;309.709;309.535;309.31;309.135;308.869;308.809;315.91;334.83;374.162;446.026;563.163;733.153;951.782
514.774;437.662;372.872;319.884;313.335;312.418;311.825;311.467;311.334;310.92;310.653;310.391;310.119;309.948;309.675;309.434;309.263;308.994;308.822;308.563;308.621;315.807;334.775;374.132;446.008;563.151;733.145;951.778
514.767;437.643;372.83;319.803;313.245;312.325;311.719;311.305;311.156;310.715;310.427;310.151;309.859;309.708;309.411;309.164;308.969;308.702;308.493;308.249;308.406;315.691;334.722;374.109;445.998;563.147;733.143;951.777
514.773;437.651;372.828;319.776;313.218;312.295;311.674;311.281;311.005;310.59;310.275;309.983;309.706;309.487;309.27;309.062;308.742;308.441;308.207;307.876;308.053;315.517;334.652;374.086;445.992;563.146;733.143;951.778
514.807;437.713;372.891;319.78;313.208;312.323;311.82;311.208;310.847;310.417;310.068;309.757;309.474;309.244;309.028;308.835;308.447;308.111;307.835;305.533;307.248;315.238;334.565;374.065;445.993;563.153;733.15;951.781
514.908;437.919;373.145;319.888;313.278;312.395;311.838;311.217;310.67;310.225;309.828;309.49;309.208;308.931;308.701;308.355;305.276;304.072;303.666;303.778;306.581;315.021;334.519;374.08;446.025;563.184;733.174;951.794
515.17;438.497;373.978;320.327;313.468;312.49;311.878;311.187;310.571;310.064;309.644;309.288;308.983;308.692;308.437;308.012;304.067;302.532;302.218;303.032;306.325;315.011;334.612;374.206;446.153;563.296;733.257;951.838
515.753;439.923;376.565;322.836;314.159;312.68;311.987;311.11;310.448;309.912;309.471;309.103;308.793;308.473;308.192;307.703;303.665;302.224;302.059;303.127;306.617;315.411;335.054;374.648;446.562;563.644;733.513;951.975
516.832;442.77;383.564;341.402;321.782;313.011;311.718;310.792;310.119;309.59;309.161;308.805;308.502;308.191;307.807;305.57;303.812;303.065;303.151;304.358;307.93;316.758;336.394;375.936;447.741;564.641;734.244;952.363
518.475;446.322;389.706;350.645;328.422;317.328;312.783;310.811;309.895;309.413;309.115;308.898;308.711;308.498;308.149;307.341;306.672;306.412;306.695;307.983;311.583;320.396;339.96;379.342;450.852;567.268;736.17;953.387
521.537;452.183;397.967;360.561;338.055;326.089;320.454;317.973;316.917;316.457;316.235;316.103;316.001;315.886;315.712;315.433;315.213;315.2;315.589;316.913;320.496;329.23;348.601;387.589;458.381;573.628;740.832;955.866
